"","Q1","Q4","Q4.1","Q6","Q10","Q11","Q12","Q13","Q16","Q18","Q20","Q26","Q27","Q28","Q29","project_id","city","work_group_id","C_O","P_I_C","LightMon.OFF","LightKey.OFF","LightSurf.OFF","LightMon.ON","LightKey.ON","LightSurf.ON","CRR","UGR","Shading","panelNum","panHeight","ceil_fix","ceil_len","ceil_lam","panelCol","task_type","tl","vseat","wdimen","gtranc","View","Q22","Q23"
"544",7,7,NA,6,6,5,6,5,4,6,4,7,NA,6,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",510,280,370,510,280,370,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",4,2
"545",5,3,NA,3,5,5,5,5,5,6,5,7,NA,5,5,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",680,210,340,680,210,340,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",1,2
"546",6,4,NA,5,6,5,6,5,6,6,6,7,NA,6,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",350,510,430,350,510,430,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",3,2
"547",5,6,NA,6,6,4,6,4,4,6,4,7,NA,4,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",4550,3320,1720,4550,3320,1720,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",3,2
"548",4,3,NA,4,7,4,7,7,3,4,3,7,NA,5,3,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",NA,NA,NA,NA,NA,NA,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","2",100,"2","4","1",2,2
"549",3,2,NA,6,6,2,4,2,5,5,6,7,NA,3,5,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",1000,610,830,1000,610,830,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",1,2
"550",7,4,NA,7,7,7,7,7,7,7,7,7,NA,4,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",590,530,680,590,530,680,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",4,2
"551",7,5,NA,7,7,5,7,5,6,7,7,7,NA,6,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",1080,720,840,1080,720,840,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",2,2
"552",6,5,NA,6,6,6,5,5,6,6,7,7,NA,6,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",1220,1400,840,1220,1400,840,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",2,2
"553",7,4,NA,7,4,2,6,2,6,7,7,7,NA,4,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",310,320,240,310,320,240,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",3,2
"554",6,7,NA,7,6,6,6,6,6,6,6,7,NA,6,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",340,470,460,340,470,460,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",3,2
"555",2,2,NA,2,2,2,2,2,2,2,2,7,NA,5,5,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",630,330,530,630,330,530,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",1,2
"556",7,7,NA,7,7,7,7,7,4,7,6,7,NA,7,7,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",NA,NA,NA,NA,NA,NA,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","2",100,"2","4","1",4,2
"557",6,4,NA,6,6,5,7,7,6,4,6,7,NA,7,6,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",990,430,820,990,430,820,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",3,2
"558",6,4,NA,2,6,6,6,6,6,5,4,7,NA,4,4,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",580,180,430,580,180,430,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",3,2
"559",2,3,NA,5,2,4,5,6,3,4,2,7,NA,4,4,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",450,110,290,450,110,290,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","1",100,"2","4","1",4,2
"560",5,4,NA,5,5,6,4,7,7,4,6,7,NA,4,4,"2011_EDF_CLAMART","Clamart, France","WG_BCD","C","P",NA,NA,NA,NA,NA,NA,NA,NA,"2","6","Not Applicable","1","3",NA,"1","0","2",100,"2","4","1",1,2
